tmdb_id,title,vote_average,vote_count,popularity,release_date,genre_ids,overview,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
1184918,The Wild Robot,8.308,6447,57.2691,2024-09-12,"[10751, 16, 878, 12]","After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose.",2026-08-19T06:43:37.178795,njPNg0A9VpY,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=njPNg0A9VpY
3782,Ikiru,8.306,1378,12.3685,1952-10-09,[18],"Kanji Watanabe is a middle-aged man who has worked in the same monotonous bureaucratic position for decades. Learning he has cancer, he starts to look for the meaning of his life.",2026-08-19T06:43:37.178798,geKhyNerWM8,Ikiru (1952) Original Trailer [4K],Trailer,https://www.youtube.com/watch?v=geKhyNerWM8
533514,Violet Evergarden: The Movie,8.304,533,8.162,2020-09-18,"[16, 18, 14, 10749]","As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",2026-08-19T06:43:37.178802,BUfSen2rYQs,Official Trailer [English Subtitles],Trailer,https://www.youtube.com/watch?v=BUfSen2rYQs
10494,Perfect Blue,8.305,3297,17.0855,1998-02-28,"[16, 53]","Rising pop star Mima Kirigoe quits singing to pursue a career as an actress. After she takes up a role on a popular detective show, her handlers and collaborators begin turning up murdered. Harboring feelings of guilt and haunted by visions of her former self, Mima's reality and fantasy meld into a frenzied paranoia.",2026-08-19T06:43:37.178831,RrWausp8zDQ,Remastered - Official 4K Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=RrWausp8zDQ
207,Dead Poets Society,8.297,12839,25.9271,1989-06-02,[18],"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",2026-08-19T06:43:37.178836,s_jsDreXFZU,Dead Poets Society (1989) Trailer Full HD,Trailer,https://www.youtube.com/watch?v=s_jsDreXFZU
1439930,The Punisher: One Last Kill,8.295,2081,73.891,2026-05-12,"[28, 18, 80]","As Frank Castle searches for meaning beyond revenge, an unexpected force pulls him back into the fight.",2026-08-19T06:43:37.178839,oSeqs_xeqv4,Official Trailer,Trailer,https://www.youtube.com/watch?v=oSeqs_xeqv4
101,Léon: The Professional,8.293,16366,19.4635,1994-09-14,"[80, 18, 28]","Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",2026-08-19T06:43:37.178843,DD-6bmOY__g,30 Year Anniversary 4K Restoration - Official Trailer,Trailer,https://www.youtube.com/watch?v=DD-6bmOY__g
644479,Dedicated to my ex,8.285,514,5.1938,2019-11-01,"[18, 35]","The film tells the story of Ariel, a 21-year-old who decides to form a rock band to compete for a prize of ten thousand dollars in a musical band contest, this as a last option when trying to get money to save their relationship and reunite with his ex-girlfriend, which breaks due to the trip she must make to Finland for an internship. Ariel with her friend Ortega, decides to make a casting to find the other members of the band, although they do not know nothing about music, thus forming a band with members that have diverse and opposite personalities.",2026-08-19T06:43:37.178846,hU2DASqjvi4,Tráiler Final | Dedicada a mi Ex,Trailer,https://www.youtube.com/watch?v=hU2DASqjvi4
820067,The Quintessential Quintuplets Movie,8.283,450,7.9058,2022-05-20,"[16, 35, 10749]","When five lovely young girls who hate studying hire part-time tutor Futaro, he guides not only their education but also their hearts. Time spent has brought them all closer, with feelings growing within the girls and Futaro. As they finish their third year of high school and their last school festival approaches, they set their sights on what’s next. Is there a future with one of them and Futaro?",2026-08-19T06:43:37.178850,maS5nHFa1o8,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=maS5nHFa1o8
3082,Modern Times,8.283,4157,8.8831,1936-02-05,"[35, 18, 10749]","A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time...",2026-08-19T06:43:37.178853,NNznUyDmSFc,Modern Times (1936) ORIGINAL TRAILER [HD 1080p],Trailer,https://www.youtube.com/watch?v=NNznUyDmSFc
914,The Great Dictator,8.282,3773,11.0369,1940-10-15,"[35, 10752]",Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,2026-08-19T06:43:37.178856,i1C6qZVeFtA,Original Trailer,Trailer,https://www.youtube.com/watch?v=i1C6qZVeFtA
42269,We All Loved Each Other So Much,8.28,661,6.0528,1974-12-21,"[18, 35]","Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.",2026-08-19T06:43:37.178872,GFaFeuPep5w,We All Loved Each Other So Much (1974) - Trailer,Trailer,https://www.youtube.com/watch?v=GFaFeuPep5w
654299,Out of the Clear Blue Sky,8.278,389,4.3719,2019-12-24,"[35, 18, 10402]","Returning to Earth as an imitator, the legendary Mexican artist Pedro Infante must prove that he is no longer a womanizer to enter paradise.",2026-08-19T06:43:37.178876,,,,
1585,It's a Wonderful Life,8.277,5010,16.4181,1946-12-20,"[18, 10751, 14]","George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",2026-08-19T06:43:37.178879,6jB4Vsi1UUM,Park Circus Official trailer,Trailer,https://www.youtube.com/watch?v=6jB4Vsi1UUM
599,Sunset Boulevard,8.275,2992,11.3865,1950-08-10,[18],A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,2026-08-19T06:43:37.490898,ZQWqIA1-kvA,75th Anniversary Trailer,Trailer,https://www.youtube.com/watch?v=ZQWqIA1-kvA
77338,The Intouchables,8.272,18695,20.6484,2011-11-02,"[18, 35]",A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,2026-08-19T06:43:37.490911,dvdJ--DV0Uo,Official Trailer,Trailer,https://www.youtube.com/watch?v=dvdJ--DV0Uo
335,Once Upon a Time in the West,8.3,5003,13.8884,1968-12-21,"[18, 37]","As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",2026-08-19T06:43:37.490915,Yw-Av9BpC-w,Trailer,Trailer,https://www.youtube.com/watch?v=Yw-Av9BpC-w
28,Apocalypse Now,8.263,9271,18.9863,1979-05-19,"[18, 10752]","At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",2026-08-19T06:43:37.490919,9l-ViOOFH-s,Final Cut Official Trailer,Trailer,https://www.youtube.com/watch?v=9l-ViOOFH-s
92060,Michael Jackson's Thriller,8.262,791,7.2226,1983-11-21,"[27, 10402, 53]","A night at the movies turns terrifying when Michael and his date are attacked by zombies. Released at the height of Thriller’s success, the short film redefined the music video, broke racial barriers, and became the first inducted into the U.S. National Film Registry.",2026-08-19T06:43:37.490923,,,,
92321,Hotarubi no Mori e,8.261,1237,0.0087,2011-09-17,"[10749, 16, 14]","One hot summer day a little girl gets lost in an enchanted forest of the mountain god where spirits reside. A young boy appears before her, but she cannot touch him for fear of making him disappear. And so a wondrous adventure awaits...",2026-08-19T06:43:37.490926,qXLSRH31Yao,映画『蛍火の杜へ』予告編,Trailer,https://www.youtube.com/watch?v=qXLSRH31Yao
1356039,Counterattack,8.257,839,9.836,2025-02-27,"[28, 12, 53]","When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.",2026-08-19T06:43:37.490930,pEO34SeTsY0,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=pEO34SeTsY0
18491,Neon Genesis Evangelion: The End of Evangelion,8.3,1915,15.8656,1997-07-19,"[16, 878, 18, 14, 28]","SEELE orders an all-out attack on NERV, aiming to destroy the Evas before Gendo can advance his own plans for the Human Instrumentality Project. Shinji is pushed to the limits of his sanity as he is forced to decide the fate of humanity.",2026-08-19T06:43:37.490933,J8t48KMGCo4,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=J8t48KMGCo4
652837,"Josee, the Tiger and the Fish",8.256,621,7.6096,2020-12-25,"[16, 18, 10749]","With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.",2026-08-19T06:43:37.490937,w6IsHL91aXo,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=w6IsHL91aXo
603,The Matrix,8.255,28487,45.9397,1999-03-31,"[28, 878]","Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",2026-08-19T06:43:37.490940,FVI84Dfx2-I,Official 25th Anniversary Trailer #3,Trailer,https://www.youtube.com/watch?v=FVI84Dfx2-I
1139087,Once Upon a Studio,8.3,443,7.3992,2023-09-24,"[16, 10751, 14, 18, 35]","Created for Disney's 100th anniversary, the short features Mickey Mouse corralling a gallery of legendary Disney characters for a group photo.",2026-08-19T06:43:37.490945,JuQrVla3TTk,Official Trailer,Trailer,https://www.youtube.com/watch?v=JuQrVla3TTk
901,City Lights,8.253,2511,7.7896,1931-02-06,"[35, 18, 10749]",A tramp falls in love with a beautiful blind flower girl. His on-and-off friendship with a wealthy man allows him to be the girl's benefactor and suitor.,2026-08-19T06:43:37.490948,7vl7F8S4cpQ,City Lights (1931) Trailer #1 | Movieclips Classic Trailers,Trailer,https://www.youtube.com/watch?v=7vl7F8S4cpQ
637920,Miracle in Cell No. 7,8.252,4589,6.9057,2019-10-10,[18],"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",2026-08-19T06:43:37.490952,bDAkHkR6fwA,Miracle in Cell No. 7 Trailer (English Subtitles),Trailer,https://www.youtube.com/watch?v=bDAkHkR6fwA
8587,The Lion King,8.252,19995,29.1121,1994-06-15,"[16, 10751, 18]","Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",2026-08-19T06:43:37.490972,_YZ9qZSIjo0,Official Blu-ray Trailer,Trailer,https://www.youtube.com/watch?v=_YZ9qZSIjo0
975,Paths of Glory,8.251,3342,6.6849,1957-10-25,"[10752, 18]",A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,2026-08-19T06:43:37.490976,FESvZ0HG2p4,Official Trailer,Trailer,https://www.youtube.com/watch?v=FESvZ0HG2p4
1317149,I Swear,8.247,473,19.4423,2025-09-22,"[18, 36]","Diagnosed with Tourette Syndrome at 15, John Davidson navigates his way against the odds through troubled teenage years and into adulthood, finding inspiration in the kindness of others to discover his true purpose in life.",2026-08-19T06:43:37.490979,10ynpduiRpM,Official US Trailer,Trailer,https://www.youtube.com/watch?v=10ynpduiRpM
630566,Clouds,8.245,1059,3.347,2020-10-09,"[10402, 18]","Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",2026-08-19T06:43:37.490982,OWEgUhWU4g4,Official Trailer,Trailer,https://www.youtube.com/watch?v=OWEgUhWU4g4
29259,Le Trou,8.244,589,5.1394,1960-03-18,"[18, 53, 80]","Four prison inmates have been hatching a plan to literally dig out of jail when another prisoner, Claude Gaspard, is moved into their cell. They take a risk and share their plan with the newcomer. Over the course of three days, the prisoners and friends break through the concrete floor using a bed post and begin to make their way through the sewer system – yet their escape is anything but assured.",2026-08-19T06:43:37.490986,g2Sbo6JpDsY,LE TROU - Trailer,Trailer,https://www.youtube.com/watch?v=g2Sbo6JpDsY
1226863,The Super Mario Galaxy Movie,8.243,3480,66.0857,2026-04-01,"[10751, 35, 12, 14, 16]","Having thwarted Bowser's previous plot to marry Princess Peach, Mario and Luigi now face a fresh threat in Bowser Jr., who is determined to liberate his father from captivity and restore the family legacy. Alongside companions new and old, the brothers travel across the stars to stop the young heir's crusade.",2026-08-19T06:43:37.490989,FdL2GorGdKc,Official Trailer,Trailer,https://www.youtube.com/watch?v=FdL2GorGdKc
299536,Avengers: Infinity War,8.241,32608,90.4555,2018-04-25,"[12, 28, 878]","As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",2026-08-19T06:43:37.490993,QwievZ1Tx-8,Official Trailer,Trailer,https://www.youtube.com/watch?v=QwievZ1Tx-8
