tmdb_id,name,original_name,popularity,vote_average,vote_count,first_air_date,origin_country,genre_ids,overview,poster_path,fetched_at
4604,Smallville,Smallville,116.2664,8.192,4568,2001-10-16,"[""US""]","[10765, 10759, 18]",The origins of the world’s greatest hero–from Krypton refugee Kal-el’s arrival on Earth through his tumultuous teen years to Clark Kent’s final steps toward embracing his destiny as the Man of Steel.,/mHZSq8LA5Dt48JjaOZ5tcPXQRVN.jpg,2026-08-23T06:41:05.132046
57243,Doctor Who,Doctor Who,113.3399,7.621,3439,2005-03-26,"[""GB""]","[10759, 18, 10765]","The Doctor is a Time Lord: a 900 year old alien with 2 hearts, part of a gifted civilization who mastered time travel. The Doctor saves planets for a living—more of a hobby actually, and the Doctor's very, very good at it.",/m6G92osOtSeXwjSfL21jZCUOvxe.jpg,2026-08-23T06:41:05.132051
65733,Doraemon,ドラえもん,115.4738,8.1,239,2005-04-22,"[""JP""]","[10759, 16, 35, 10765, 10762, 10751]","Robotic cat Doraemon is sent back in time from the 22nd century to protect 10-year-old Noby, a lazy and uncoordinated boy who is destined to have a tragic future. Doraemon can create secret gadgets from a pocket on his stomach, but they usually cause more bad than good because of Noby's propensity to misuse them.",/9ZN1P32SHviL3SV51qLivxycvcx.jpg,2026-08-23T06:41:05.132057
273725,Neem Phooler Madhu,Neem Phooler Madhu,50.9268,0.0,0,2022-11-14,"[""IN""]",[18],"Alokparna and Srijan have an arranged marriage. Despite being complete opposites, they fall in love amidst the bitter-sweet surprises life throws at them.",/776EVyqlBn3F1r3RVxu1mBx2Rdb.jpg,2026-08-23T06:41:05.132062
206484,Jade Dynasty,诛仙,99.5224,8.1,22,2022-08-02,"[""CN""]","[16, 10759]","Zhang Xiaofan, who turned into an orphan overnight, becomes a disciple of the Qingyun Sect. After five years of training, he performs well in the Seven Peak Martial Arts Competition. He's sent to the Kongsang Mountain to defeat the evil. During the journey, he and his senior, Lu Xueqi, met with an accident, and got to know and save the lady of the cult, Bi Yao. At the same time, new danger is ahead of him.",/oOy0PskfCQyWwsQVdHyM2PoN9H4.jpg,2026-08-23T06:41:05.132067
4656,Raw,Raw,111.022,6.801,369,1993-01-11,"[""US""]",[10764],"A regularly scheduled, live, year-round program featuring some of the biggest WWE Superstars.",/fstEe6RsyNyPUnMwNcL20iNl0nE.jpg,2026-08-23T06:41:05.132071
45140,Teen Titans Go!,Teen Titans Go!,108.742,6.4,721,2013-04-23,"[""US""]","[16, 10759, 35, 10751, 10765]","Robin, Starfire, Raven, Beast Boy and Cyborg return in all-new, comedic adventures. They may be super heroes who save the world every day ... but somebody still has to do the laundry!",/kPKAigYUlWRpnfo4Ptiwlz4FWXU.jpg,2026-08-23T06:41:05.132076
4601,Law & Order: Criminal Intent,Law & Order: Criminal Intent,103.0989,7.579,381,2001-09-30,"[""US""]",[18],The third installment of the “Law & Order” franchise takes viewers deep into the minds of its criminals while following the intense psychological approaches the Major Case Squad uses to solve its crimes.,/zgBg8gTCELQg73awE7qAuV06c4Z.jpg,2026-08-23T06:41:05.132081
30984,Bleach,BLEACH,113.2234,8.4,2227,2004-10-05,"[""JP""]","[10759, 16, 10765]","For as long as he can remember, Ichigo Kurosaki has been able to see ghosts. But when he meets Rukia, a Soul Reaper who battles evil spirits known as Hollows, he finds his life is changed forever. Now, with a newfound wealth of spiritual energy, Ichigo discovers his true calling: to protect the living and the dead from evil.",/2EewmxXe72ogD0EaWM8gqa0ccIw.jpg,2026-08-23T06:41:05.132086
73586,Yellowstone,Yellowstone,106.5353,8.266,3295,2018-06-20,"[""US""]","[37, 18]","Follow the violent world of the Dutton family, who controls the largest contiguous ranch in the United States. Led by their patriarch John Dutton, the family defends their property against constant attack by land developers, an Indian reservation, and America’s first National Park.",/vOYfRZ0NpUK5hG2CB2dJFnYJlGe.jpg,2026-08-23T06:41:05.132093
